0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-11.71500, -0.06472,  0.91503,-13.54100,-20.38800,-16.00000, -8.10720, -4.04640,-18.81200,-19.93400,-15.21900, -5.86150,-12.68000,-18.09000,-19.25900,-19.90000,-14.43400,-15.17500,-18.44700
-4.9191,-2.9773,-2.0261,-18.722,-19.417,-16.0,-4.0871,-11.012,-23.762,-18.944,-13.199,-2.963,-20.523,-24.121,-21.279,-18.905,-10.55,-19.937,-18.447
-7.8317,-11.715,-5.9477,-15.613,-19.417,-12.0,0.93802,-13.997,-20.792,-17.954,-9.1582,-0.06441,-26.405,-26.131,-20.269,-14.925,-4.7249,-22.794,-15.534
3.8188,4.7896,0.91503,-10.432,-6.7961,-3.0,9.9832,-7.0315,-9.901,-8.0528,-0.06734,6.6989,-21.503,-18.09,-13.199,-6.9652,3.0421,-18.032,-8.7379
-3.9482,3.8188,0.91503,-4.2142,-7.767,0.0,5.9631,-3.0514,-5.9406,-10.033,-3.0976,2.8341,-14.641,-14.07,-13.199,-7.9602,0.12945,-18.032,-9.7087
-5.89,-3.9482,0.91503,-6.2867,-8.7379,-6.0,2.9481,-3.0514,-6.9307,-13.003,-6.1279,-0.06441,-11.699,-12.06,-15.219,-8.9552,-2.7832,-18.984,-12.621
-0.06472,0.90615,1.8954,-5.2504,-8.7379,-3.0,5.9631,-4.0464,-5.9406,-8.0528,-3.0976,2.8341,-8.7582,-9.0452,-11.178,-5.9701,0.12945,-16.127,-8.7379
1.877,3.8188,4.8366,-2.1416,-2.9126,1.0,5.9631,-4.0464,-4.9505,-1.1221,-1.0774,-0.06441,-5.817,-4.0201,-4.1077,-2.9851,0.12945,-10.413,-6.7961
7.7023,12.557,9.7386,5.1123,2.9126,8.0,7.9732,0.92869,0.9901,4.8185,0.94276,0.90177,0.06536,2.0101,2.963,0.99502,-0.84142,-1.8413,-0.97087
1.877,-2.9773,4.8366,-0.06909,0.0,2.0,1.943,-2.0564,-2.9703,0.85809,-4.1077,-3.9291,-2.8758,-1.005,0.94276,-2.9851,-4.7249,-0.88889,-2.9126
-2.0065,-3.9482,0.91503,-7.323,-9.7087,-9.0,-4.0871,-6.0365,-8.9109,-10.033,-11.178,-5.8615,-5.817,-5.0251,-6.1279,-6.9652,-5.6958,-0.88889,-3.8835
