0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-5.82520, -3.94820, -8.84550,-12.44000,-13.46200,-12.00000, -7.06670, -8.97690,-10.83700,-16.96400,-14.13700,-11.65900, -8.71540,-13.00000,-16.06700,-13.86100,-16.29600,-10.31400,-12.61800
-4.8544,-2.0065,-7.8699,-8.3162,-10.577,-7.0,-1.0667,-3.0363,-9.8522,-14.983,-12.127,-9.7262,-9.6911,-13.0,-14.067,-9.901,-12.432,-11.258,-8.7154
-2.9126,-1.0356,-4.9431,-4.1924,-6.7308,-5.0,-1.0667,-6.0066,-7.8818,-11.023,-9.1122,-1.9968,-7.7398,-13.0,-12.067,-6.9307,-6.6345,-11.258,-6.7642
-3.8835,-2.0065,-5.9187,-5.2234,-7.6923,-7.0,-7.0667,-9.967,-9.8522,-11.023,-10.117,-16.49,-12.618,-16.0,-12.067,-7.9208,-7.6006,-16.918,-9.6911
-4.8544,-3.9482,-7.8699,-7.2852,-7.6923,-8.0,-6.0667,-4.0264,-8.867,-9.0429,-12.127,-15.523,-13.593,-15.0,-12.067,-11.881,-11.465,-21.635,-16.52
-3.8835,-2.0065,-7.8699,-6.2543,-3.8462,-5.0,-4.0667,-5.0165,-4.9261,-4.0924,-9.1122,-5.8615,-9.6911,-11.0,-9.0667,-9.901,-9.533,-18.805,-15.545
-5.8252,-1.0356,-6.8943,-5.2234,-3.8462,-4.0,-2.0667,-3.0363,-5.9113,-6.0726,-9.1122,-4.8953,-9.6911,-11.0,-10.067,-10.891,-9.533,-15.975,-14.569
-5.8252,-2.0065,-6.8943,-5.2234,-4.8077,-5.0,-3.0667,-4.0264,-7.8818,-9.0429,-12.127,-2.963,-11.642,-14.0,-14.067,-14.851,-13.398,-15.031,-15.545
-3.8835,-2.9773,-5.9187,-5.2234,-4.8077,-6.0,-4.0667,-5.0165,-7.8818,-12.013,-15.142,-8.7601,-9.6911,-13.0,-16.067,-17.822,-16.296,-11.258,-15.545
-4.8544,-4.9191,-4.9431,-6.2543,-7.6923,-9.0,-9.0667,-9.967,-8.867,-15.974,-18.157,-8.7601,-7.7398,-13.0,-18.067,-20.792,-20.161,-9.3711,-15.545
-6.7961,-6.8608,-3.9675,-7.2852,-8.6538,-9.0,-10.067,-6.9967,-8.867,-18.944,-18.157,-20.354,-5.7886,-13.0,-18.067,-18.812,-20.161,-5.5975,-11.642
-5.8252,-3.9482,-1.0407,-6.2543,-7.6923,-7.0,-7.0667,-5.0165,-7.8818,-16.964,-14.137,-17.456,-1.8862,-9.0,-15.067,-12.871,-11.465,-1.8239,-3.8374
-3.8835,-3.9482,-2.9919,-3.1615,-5.7692,-7.0,-4.0667,0.92409,-2.9557,-13.003,-11.122,-3.9291,1.0407,-7.0,-11.067,-8.9109,-5.6683,-4.6541,-0.91057
-3.8835,-3.9482,-2.0163,-1.0997,-5.7692,-7.0,-0.06667,1.9142,0.98522,-10.033,-11.122,-1.9968,0.06504,-5.0,-9.0667,-8.9109,-5.6683,-7.4843,-2.8618
0.97087,-1.0356,1.8862,0.9622,-1.9231,-4.0,-0.06667,1.9142,1.9704,-6.0726,-9.1122,-1.9968,3.9675,-1.0,-6.0667,-6.9307,-1.8035,-2.7673,1.0407
1.9417,-0.06472,1.8862,-0.06873,-1.9231,-3.0,-5.0667,4.8845,-0.98522,-7.0627,-8.1072,-2.963,0.06504,-2.0,-6.0667,-6.9307,-2.7697,-2.7673,0.06504
-0.97087,-2.9773,0.91057,-1.0997,-4.8077,-5.0,-6.0667,4.8845,-3.9409,-10.033,-12.127,-14.557,-6.7642,-6.0,-10.067,-11.881,-7.6006,-5.5975,-4.813
-0.97087,-2.0065,1.8862,-0.06873,-3.8462,-5.0,-3.0667,-2.0462,-2.9557,-11.023,-14.137,-14.557,-7.7398,-10.0,-15.067,-16.832,-13.398,-12.201,-13.593
-2.9126,-2.9773,-2.9919,-3.1615,-5.7692,-6.0,-1.0667,-12.937,-7.8818,-13.993,-16.147,-9.7262,-14.569,-18.0,-22.067,-22.772,-22.093,-22.579,-25.301
-4.8544,-3.9482,-6.8943,-9.3471,-9.6154,-8.0,-4.0667,-10.957,-13.793,-17.954,-17.152,-6.8277,-16.52,-22.0,-25.067,-25.743,-25.958,-25.409,-31.154
-3.8835,-2.0065,-8.8455,-11.409,-8.6538,-7.0,-3.0667,-10.957,-14.778,-16.964,-14.137,-2.963,-15.545,-19.0,-21.067,-21.782,-22.093,-19.748,-26.276
-0.97087,-0.06472,-6.8943,-8.3162,-5.7692,-6.0,1.9333,-10.957,-10.837,-13.003,-11.122,-11.659,-11.642,-14.0,-14.067,-13.861,-14.364,-14.088,-18.472
0.0,-0.06472,-4.9431,-3.1615,-2.8846,-5.0,-2.0667,-3.0363,-5.9113,-9.0429,-8.1072,-5.8615,-6.7642,-10.0,-8.0667,-6.9307,-4.7021,-10.314,-9.6911
-1.9417,-0.06472,-6.8943,-4.1924,-3.8462,-4.0,-3.0667,-9.967,-4.9261,-8.0528,-5.0921,4.7665,-2.8618,-6.0,-4.0667,0.0,4.9597,-4.6541,-0.91057
-4.8544,-2.0065,-7.8699,-6.2543,-4.8077,-3.0,-3.0667,-2.0462,-3.9409,-8.0528,-1.072,4.7665,2.9919,-1.0,0.93333,4.9505,11.723,4.7799,9.8211
-6.7961,-4.9191,-7.8699,-8.3162,-7.6923,-5.0,-4.0667,-3.0363,-4.9261,-9.0429,-3.0821,-2.963,1.0407,-1.0,0.93333,4.9505,9.7907,3.8365,9.8211
-6.7961,-5.89,-3.9675,-7.2852,-8.6538,-6.0,-2.0667,-2.0462,-2.9557,-9.0429,-6.0972,-2.963,0.06504,-2.0,-0.06667,0.9901,3.0274,1.0063,4.9431
-5.8252,-4.9191,-3.9675,-7.2852,-9.6154,-7.0,-4.0667,-1.0561,-1.9704,-10.033,-8.1072,1.868,0.06504,-3.0,-3.0667,-2.9703,-1.8035,0.06289,2.9919
-4.8544,-3.9482,-3.9675,-4.1924,-7.6923,-5.0,-4.0667,-6.0066,0.0,-11.023,-8.1072,-8.7601,2.0163,-3.0,-6.0667,-5.9406,-4.7021,1.0063,1.0407
-1.9417,-2.0065,0.91057,0.9622,-3.8462,-3.0,-2.0667,1.9142,1.9704,-8.0528,-8.1072,-8.7601,2.0163,-4.0,-9.0667,-9.901,-8.5668,-2.7673,-3.8374
0.97087,-0.06472,4.813,3.0241,-0.96154,-1.0,0.93333,11.815,1.9704,-6.0726,-7.1022,-1.9968,-0.91057,-6.0,-13.067,-13.861,-10.499,-7.4843,-9.6911
3.8835,1.877,6.7642,4.055,0.96154,3.0,2.9333,13.795,2.9557,-4.0924,-5.0921,-6.8277,0.06504,-6.0,-14.067,-15.842,-14.364,-8.4277,-15.545
2.9126,2.8479,4.813,4.055,1.9231,5.0,4.9333,0.92409,2.9557,-3.1023,-5.0921,-7.7939,-0.91057,-6.0,-13.067,-16.832,-14.364,-11.258,-18.472
1.9417,1.877,1.8862,1.9931,0.96154,3.0,1.9333,-5.0165,0.98522,-3.1023,-8.1072,-1.0306,-4.813,-8.0,-13.067,-14.851,-11.465,-12.201,-18.472
-2.9126,-2.0065,-1.0407,-2.1306,-3.8462,-2.0,-1.0667,-7.9868,-3.9409,-5.0825,-11.122,-4.8953,-9.6911,-11.0,-13.067,-14.851,-11.465,-14.088,-15.545
-4.8544,-2.0065,-3.9675,-3.1615,-3.8462,-2.0,0.93333,-5.0165,-3.9409,-5.0825,-7.1022,-5.8615,-8.7154,-10.0,-10.067,-7.9208,-4.7021,-10.314,-6.7642
-0.97087,1.877,-2.0163,-0.06873,0.0,3.0,5.9333,2.9043,0.0,-1.1221,-0.067,2.8341,-0.91057,-2.0,-2.0667,0.9901,3.9936,-0.8805,4.9431
