0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.4974,-17.3462,-18.7848,-19.343600000000002,-18.2352,-19.1918,-12.18282,-18.157,-17.227600000000002,-16.9636,-18.951,-14.640600000000001,-21.346600000000002,-19.0954,-19.4974,-20.066,-20.1626,-23.205000000000002,-23.5796
-20.298399999999997,-17.7344,-19.573,-20.1726,-19.607799999999997,-21.009999999999998,-13.6042,-19.7652,-19.4058,-19.537799999999997,-21.1844,-14.836599999999999,-21.7408,-20.9046,-20.9046,-21.452,-18.7968,-23.974200000000003,-23.776600000000002
-20.0994,-17.9286,-19.9672,-21.0016,-20.5882,-22.221999999999998,-14.4164,-20.9714,-21.584,-21.715999999999998,-23.0118,-15.621,-22.331799999999998,-22.9148,-22.5128,-22.8382,-17.821199999999997,-24.3588,-23.5796
-19.7012,-17.7346,-20.1642,-21.4162,-21.1766,-22.625999999999998,-14.822399999999998,-20.770400000000002,-22.97,-23.3,-24.23,-16.6014,-23.908,-24.523000000000003,-23.518,-23.630200000000002,-18.0162,-24.7434,-23.5796
-19.303199999999997,-17.9286,-20.7552,-22.038,-21.9608,-23.434,-15.6346,-21.574599999999997,-23.762,-24.29,-25.0422,-17.974,-25.681399999999996,-25.528,-24.121000000000002,-24.4222,-19.9674,-25.512800000000002,-24.3678
-18.9052,-17.540399999999998,-21.346399999999996,-23.074199999999998,-21.9608,-23.434,-15.6346,-22.7808,-23.96,-24.29,-25.4484,-18.366000000000003,-26.863599999999998,-25.93,-24.121000000000002,-24.8182,-22.503999999999998,-26.2822,-25.5502
-18.9052,-16.958000000000002,-21.740599999999997,-23.281399999999998,-21.5686,-22.424,-15.0254,-22.9818,-24.158,-24.092000000000002,-25.651400000000002,-18.169999999999998,-26.6666,-25.729000000000003,-24.121,-25.0162,-23.674599999999998,-26.474399999999996,-26.3384
-18.706,-16.569799999999997,-21.740599999999997,-23.281399999999998,-20.9804,-21.616,-14.8222,-21.3736,-23.96,-24.092,-26.2606,-17.777800000000003,-24.696199999999997,-24.724,-24.321999999999996,-24.818,-23.089399999999998,-25.512999999999998,-26.141399999999997
