0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
9.75610,9.8522,-1.0306,2.6537,2.9412,0.96618,-2.0065,-6.8262,-0.12698,-2.9126,-7.5556,-20.989,7.8049,6.7937,-0.90177,-12.5,-16.474,0.0,-13.333
21.46300,18.719,3.8003,12.362,15.686,14.493,9.644,-0.12759,10.349,10.68,4.8254,3.8915,9.7561,14.413,9.7262,-0.96154,-10.705,6.6351,-0.06319
20.48800,20.69,5.7327,17.217,16.667,14.493,14.498,7.5279,13.206,14.563,11.492,3.8915,6.8293,13.46,10.692,5.7692,0.83333,5.6872,0.88468
13.65900,13.793,7.6651,10.421,9.8039,8.6957,5.7605,16.14,9.3968,12.621,8.6349,5.8054,-2.9268,5.8413,5.8615,4.8077,-3.0128,-0.94787,-1.0111
16.58500,15.764,14.428,8.479,8.8235,8.6957,4.7896,6.571,8.4444,11.65,7.6825,14.418,-11.707,0.12698,4.8953,6.7308,-3.0128,2.8436,4.6761
20.48800,19.704,16.361,10.421,8.8235,9.6618,9.644,-5.8692,9.3968,7.767,6.7302,-1.8501,-8.7805,-2.7302,3.9291,7.6923,3.7179,5.6872,11.311
17.56100,18.719,8.6312,7.5081,5.8824,6.7633,11.586,7.5279,7.4921,0.97087,3.873,-2.807,-4.878,-4.6349,3.9291,6.7308,6.6026,2.8436,9.4155
7.80490,8.867,-4.8953,-0.2589,-1.9608,-1.9324,1.877,8.4848,-1.0794,-9.7087,-3.746,2.9346,-14.634,-15.111,-5.7327,-1.9231,1.7949,-8.5308,-7.6461
2.92680,2.9557,-0.06441,-2.2006,-4.902,-4.8309,-3.9482,-2.9984,-3.9365,-9.7087,-6.6032,9.6332,-15.61,-16.063,-6.6989,-2.8846,-2.0513,-2.8436,-0.06319
3.90240,5.9113,5.7327,-2.2006,-3.9216,-2.8986,-2.9773,-1.0845,-5.8413,-6.7961,-3.746,-2.807,-9.7561,-10.349,-0.90177,1.9231,2.7564,7.5829,16.998
10.73200,10.837,2.8341,-0.2589,0.98039,6.7633,7.7023,-1.0845,-2.0317,1.9417,5.7778,10.59,0.0,-0.8254,8.7601,11.538,17.179,15.166,24.581
13.65900,16.749,5.7327,-0.2589,3.9216,9.6618,10.615,-5.8692,-0.12698,3.8835,8.6349,14.418,4.878,2.0317,9.7262,11.538,16.218,12.322,16.051
7.80490,15.764,-0.06441,-3.1715,0.0,4.8309,4.7896,-2.0415,-5.8413,-2.9126,0.06349,-8.5486,3.9024,-3.6825,1.9968,1.9231,4.6795,0.0,4.6761
7.80490,11.823,-0.06441,-0.2589,0.98039,2.8986,4.7896,-2.0415,-4.8889,-3.8835,-2.7937,-9.5056,5.8537,-4.6349,0.06441,0.0,-2.0513,-1.8957,3.7283
8.78050,12.808,-1.0306,-0.2589,1.9608,2.8986,3.8188,-2.9984,-5.8413,-0.97087,0.06349,-9.5056,5.8537,-5.5873,0.06441,2.8846,6.6026,-0.94787,-7.6461
8.78050,8.867,-0.06441,-4.1424,0.0,4.8309,3.8188,-2.0415,-9.6508,0.0,3.873,-14.29,5.8537,-5.5873,-0.90177,2.8846,-0.12821,0.94787,-12.385
14.63400,13.793,3.8003,-3.1715,1.9608,10.628,4.7896,-6.8262,-7.746,0.0,6.7302,-9.5056,5.8537,-2.7302,-2.8341,0.96154,-10.705,0.0,-9.5419
16.58500,17.734,9.5974,2.6537,8.8235,11.594,6.7314,-1.0845,-0.12698,1.9417,7.6825,13.461,4.878,2.9841,-0.90177,3.8462,-3.0128,1.8957,-4.8025
15.61000,18.719,6.6989,7.5081,14.706,13.527,10.615,0.82935,5.5873,5.8252,9.5873,16.332,7.8049,7.746,1.9968,7.6923,3.7179,1.8957,-5.7504
13.65900,16.749,3.8003,9.4498,14.706,12.56,8.6731,1.7863,5.5873,7.767,10.54,11.547,1.9512,6.7937,2.963,9.6154,2.7564,0.0,1.8325
14.63400,18.719,7.6651,13.333,17.647,14.493,6.7314,7.5279,8.4444,12.621,14.349,13.461,-0.97561,7.746,4.8953,11.538,4.6795,-7.5829,0.88468
17.56100,16.749,8.6312,17.217,15.686,13.527,7.7023,6.571,10.349,12.621,11.492,8.6762,-3.9024,7.746,3.9291,8.6538,6.6026,-9.4787,-1.9589
28.29300,24.631,20.225,24.984,19.608,19.324,13.528,1.7863,19.873,14.563,14.349,-7.5917,4.878,15.365,9.7262,11.538,10.449,-1.8957,4.6761
19.51200,14.778,16.361,17.217,9.8039,7.7295,0.90615,-5.8692,13.206,4.8544,2.9206,-20.032,0.0,8.6984,1.9968,-0.96154,-2.0513,-6.6351,-3.8547
9.75610,4.9261,6.6989,4.5955,-0.98039,-3.8647,-5.89,7.5279,3.6825,-1.9417,-8.5079,1.0207,-9.7561,0.12698,-5.7327,-12.5,-6.859,-14.218,-19.021
11.70700,5.9113,10.564,4.5955,0.98039,0.0,0.90615,11.356,5.5873,4.8544,-4.6984,20.159,-10.732,2.0317,-1.868,-7.6923,-5.8974,-10.427,-19.968
11.70700,8.867,9.5974,7.5081,3.9216,2.8986,3.8188,9.4418,9.3968,8.7379,-1.8413,1.9777,-3.9024,2.9841,1.9968,-2.8846,-8.7821,-6.6351,-11.438
9.75610,7.8818,-0.06441,1.6828,1.9608,0.0,-0.06472,5.614,2.7302,4.8544,-3.746,-15.247,-1.9512,-0.8254,-0.90177,-4.8077,-12.628,-5.6872,-4.8025
8.78050,7.8818,-5.8615,-2.2006,0.98039,1.9324,-2.9773,-6.8262,-0.12698,3.8835,0.06349,-16.204,-1.9512,-1.7778,-0.90177,0.0,-7.8205,-1.8957,0.88468
11.70700,9.8522,4.7665,1.6828,5.8824,9.6618,2.8479,-9.697,7.4921,9.7087,9.5873,-2.807,4.878,3.9365,2.963,6.7308,-1.0897,5.6872,6.5719
3.90240,0.98522,3.8003,-5.1133,-3.9216,-2.8986,-4.9191,0.82935,-1.0794,-0.97087,-1.8413,1.0207,4.878,-2.7302,-6.6989,-0.96154,-4.9359,2.8436,5.624
-3.90240,-2.9557,-2.963,-10.939,-13.725,-10.628,-8.8026,7.5279,-10.603,-12.621,-11.365,0.0638,3.9024,-10.349,-13.462,-6.7308,-3.0128,-3.7915,-2.9068
-6.82930,-4.9261,-5.8615,-13.851,-14.706,-9.6618,-4.9191,-3.9553,-16.317,-17.476,-9.4603,2.9346,0.0,-13.206,-12.496,-3.8462,3.7179,-3.7915,-6.6983
3.90240,5.9113,2.8341,-7.055,-3.9216,3.8647,3.8188,5.614,-6.7937,-4.8544,3.873,15.375,10.732,-2.7302,1.0306,8.6538,21.987,5.6872,4.6761
3.90240,6.8966,6.6989,-1.2298,1.9608,5.7971,1.877,-4.9123,-1.0794,0.97087,5.7778,1.9777,7.8049,1.0794,4.8953,8.6538,14.295,6.6351,7.5197
0.97561,0.0,-5.8615,-2.2006,0.98039,1.9324,-6.8608,-11.611,-3.9365,-2.9126,-0.88889,-5.6778,-4.878,-4.6349,0.06441,-1.9231,-2.0513,4.7393,9.4155
