0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-3.0065,1.877,-13.791,-5.2234,0.97087,-1.005,-8.1072,6.9333,-8.9109,0.85809,-1.072,10.615,-3.8374,-0.06734,-1.072,-0.99502,-1.8123,-6.6032,-2.8618
-5.9477,-9.7735,-7.9085,-11.409,-2.9126,-3.0151,-16.147,5.9333,-9.901,-2.1122,-5.0921,-1.0356,-0.91057,-0.06734,-1.072,-2.9851,-3.754,-4.6984,-3.8374
-6.9281,-12.686,-3.0065,-5.2234,-1.9417,-4.0201,-5.0921,-0.06667,-3.9604,-0.13201,-6.0972,-9.7735,2.0163,-1.0774,-0.067,-0.99502,-0.84142,1.0159,-1.8862
-6.9281,-0.06472,-9.8693,-2.1306,0.97087,-4.0201,7.9732,-14.067,-2.9703,1.8482,-5.0921,-2.9773,1.0407,-2.0875,-0.067,-0.99502,2.0712,1.0159,-2.8618
-6.9281,-0.06472,-13.791,1.9931,2.9126,0.0,1.943,-15.067,-0.9901,3.8284,-1.072,-2.9773,-1.8862,-1.0774,1.943,0.99502,1.1003,3.873,2.0163
-6.9281,-7.8317,-13.791,5.0859,3.8835,8.0402,-6.0972,-4.0667,1.9802,3.8284,1.943,-0.06472,-3.8374,-1.0774,2.9481,0.99502,-3.754,0.06349,2.0163
-5.9477,-6.8608,0.91503,-5.2234,-0.97087,0.0,-8.1072,2.9333,-3.9604,-0.13201,-3.0821,-1.0356,-0.91057,-2.0875,-0.067,-0.99502,-3.754,-2.7937,-0.91057
-1.0458,-0.06472,-21.634,8.1787,2.9126,-3.0151,2.9481,-6.0667,6.9307,1.8482,-0.067,3.8188,1.0407,0.94276,-0.067,0.99502,1.1003,0.06349,1.0407
-3.9869,-6.8608,0.91503,-3.1615,-3.8835,-6.0302,0.93802,1.9333,-2.9703,-6.0726,-4.0871,1.877,-8.7154,-6.1279,-6.0972,-3.9801,-5.6958,-4.6984,-3.8374
-7.9085,-2.9773,2.8758,-15.533,-10.68,-7.0352,-0.067,1.9333,-15.842,-12.013,-7.1022,-4.9191,-8.7154,-8.1481,-9.1122,-7.9602,-8.6084,-6.6032,-6.7642
-6.9281,2.8479,0.91503,-5.2234,-6.7961,-5.0251,-3.0821,-1.0667,-9.901,-9.0429,-5.0921,-7.8317,-0.91057,-4.1077,-5.0921,-4.9751,-3.754,-5.6508,-5.7886
-5.9477,-4.9191,-8.8889,-1.0997,-3.8835,-1.005,0.93802,-0.06667,-1.9802,-4.0924,-2.0771,-1.0356,1.0407,-2.0875,-3.0821,-1.99,2.0712,-2.7937,-4.813
-3.0065,-2.0065,9.7386,-3.1615,0.97087,2.0101,-3.0821,0.93333,1.9802,1.8482,2.9481,4.7896,-0.91057,0.94276,0.93802,2.9851,6.9256,1.0159,1.0407
-0.06536,-0.06472,-0.06536,4.055,7.767,9.0452,6.9682,-0.06667,7.9208,8.7789,7.9732,3.8188,2.9919,5.9933,6.9682,5.9701,6.9256,3.873,5.9187
