0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-5.76920, -1.96080, -5.83330, -2.13590, -3.00650, -1.92310,  4.76650, -7.78310, -1.01110,  3.90240,  4.82540, 11.43800,  0.00000,  2.92060,  3.86470,  6.66670,  9.48720,  2.84360,  4.69840
-5.7692,-2.9412,-5.8333,-4.0777,-3.9869,-1.9231,3.8003,-7.7831,-4.8025,1.9512,3.873,8.594,-0.97561,-1.8413,0.0,1.859,5.641,0.94787,1.8413
-6.7308,-4.902,-6.7949,-6.0194,-7.9085,-3.8462,1.868,-5.8692,-7.6461,-2.9268,1.9683,4.8025,0.0,-3.746,-3.8647,-2.9487,-0.12821,-1.8957,-3.873
-5.7692,-2.9412,-6.7949,-6.9903,-8.8889,-2.8846,0.90177,-1.0845,-5.7504,-5.8537,-1.8413,-2.7804,1.9512,-1.8413,-5.7971,-6.7949,-3.9744,-2.8436,-6.7302
-3.8462,-1.9608,-3.9103,-5.0485,-8.8889,-2.8846,-1.0306,1.7863,-1.9589,-7.8049,-4.6984,-2.7804,3.9024,1.0159,-3.8647,-6.7949,-5.8974,0.0,-4.8254
-2.8846,-0.98039,-2.9487,-3.1068,-5.9477,-1.9231,-2.963,1.7863,0.88468,-3.9024,-2.7937,-1.8325,2.9268,1.9683,0.0,-1.9872,-4.9359,0.0,-1.9683
-3.8462,-2.9412,-4.8718,-2.1359,-1.0458,-0.96154,-2.963,-0.12759,2.7804,5.8537,2.9206,-2.7804,1.9512,3.873,5.7971,5.7051,-1.0897,1.8957,2.7937
-4.8077,-2.9412,-6.7949,-3.1068,0.91503,-0.96154,-4.8953,-2.0415,1.8325,10.732,5.7778,-2.7804,1.9512,5.7778,9.6618,12.436,4.6795,4.7393,7.5556
-3.8462,-3.9216,-5.8333,-2.1359,-0.06536,-2.8846,-5.8615,-2.0415,-0.06319,9.7561,2.9206,-3.7283,3.9024,7.6825,11.594,13.397,6.6026,7.5829,10.413
-4.8077,-3.9216,-5.8333,-5.0485,-3.0065,-4.8077,-5.8615,-2.9984,-1.0111,6.8293,-3.746,-2.7804,6.8293,8.6349,10.628,9.5513,7.5641,9.4787,10.413
-6.7308,-5.8824,-7.7564,-7.9612,-6.9281,-7.6923,-6.8277,-3.9553,-2.9068,2.9268,-8.5079,-2.7804,4.878,7.6825,6.7633,2.8205,4.6795,8.5308,7.5556
-5.7692,-4.902,-7.7564,-8.932,-5.9477,-6.7308,-6.8277,-2.0415,-3.8547,0.97561,-9.4603,-8.4676,2.9268,3.873,1.9324,-3.9103,1.7949,5.6872,4.6984
-2.8846,-2.9412,-6.7949,-5.0485,-3.9869,-4.8077,-4.8953,-3.9553,-3.8547,0.97561,-5.6508,-2.7804,0.0,0.06349,-0.96618,-6.7949,0.83333,3.7915,4.6984
2.8846,2.9412,-2.9487,1.7476,2.8758,1.9231,-0.06441,-4.9123,-0.06319,2.9268,-0.88889,2.9068,-1.9512,-1.8413,-2.8986,-7.7564,-0.12821,1.8957,4.6984
5.7692,5.8824,0.89744,6.6019,7.7778,5.7692,4.7665,-3.9553,1.8325,3.9024,3.873,3.8547,-0.97561,-3.746,-4.8309,-6.7949,-2.0513,2.8436,3.746
9.6154,8.8235,3.7821,11.456,12.68,10.577,8.6312,-2.9984,3.7283,5.8537,8.6349,4.8025,-2.9268,-4.6984,-5.7971,-2.9487,-3.0128,1.8957,1.8413
10.577,8.8235,5.7051,13.398,14.641,12.5,9.5974,-0.12759,5.624,9.7561,11.492,6.6983,-5.8537,-4.6984,-3.8647,0.89744,-2.0513,0.94787,-0.06349
8.6538,6.8627,5.7051,12.427,12.68,11.538,9.5974,-0.12759,5.624,9.7561,10.54,7.6461,-4.878,-2.7937,-2.8986,2.8205,-0.12821,0.94787,-0.06349
8.6538,7.8431,3.7821,11.456,13.66,11.538,7.6651,0.82935,4.6761,8.7805,8.6349,3.8547,-5.8537,-2.7937,-1.9324,3.7821,1.7949,-1.8957,-1.0159
11.538,11.765,6.6667,13.398,15.621,14.423,8.6312,1.7863,6.5719,11.707,13.397,5.7504,-7.8049,-1.8413,0.96618,9.5513,4.6795,-3.7915,-0.06349
10.577,12.745,5.7051,13.398,16.601,17.308,10.564,3.7002,8.4676,15.61,20.063,12.385,-7.8049,1.0159,6.7633,17.244,10.449,-1.8957,3.746
1.9231,5.8824,0.89744,5.6311,8.7582,11.538,7.6651,1.7863,6.5719,15.61,19.111,13.333,-5.8537,1.9683,9.6618,21.09,14.295,0.94787,5.6508
-2.8846,2.9412,-2.9487,-2.1359,1.8954,5.7692,2.8341,0.82935,0.88468,9.7561,13.397,8.594,-4.878,1.0159,9.6618,20.128,14.295,1.8957,7.5556
-3.8462,1.9608,-4.8718,-5.0485,-2.0261,2.8846,3.8003,-2.0415,-2.9068,0.97561,8.6349,5.7504,-1.9512,0.06349,6.7633,15.321,11.41,2.8436,6.6032
-1.9231,3.9216,-2.9487,-4.0777,-2.0261,3.8462,5.7327,-2.0415,-2.9068,-2.9268,4.8254,3.8547,1.9512,-0.88889,3.8647,9.5513,8.5256,3.7915,5.6508
-0.96154,1.9608,-1.0256,-2.1359,-1.0458,0.96154,4.7665,-0.12759,-1.9589,-0.97561,1.0159,0.06319,-0.97561,0.06349,2.8986,4.7436,4.6795,1.8957,4.6984
-1.9231,0.0,-1.0256,-2.1359,-0.06536,-2.8846,-1.0306,-0.12759,-1.0111,1.9512,-1.8413,-4.6761,-0.97561,1.9683,3.8647,1.859,2.7564,0.94787,4.6984
-0.96154,-1.9608,-0.0641,-1.165,-0.06536,-4.8077,-2.963,-2.0415,-1.0111,1.9512,-4.6984,-0.88468,3.9024,2.9206,2.8986,0.89744,2.7564,4.7393,4.6984
0.0,-0.98039,0.89744,0.7767,-0.06536,-4.8077,-2.963,-0.12759,-2.9068,-1.9512,-6.6032,1.0111,2.9268,1.0159,0.0,-3.9103,0.83333,4.7393,4.6984
0.0,-1.9608,0.89744,0.7767,-1.0458,-5.7692,-4.8953,1.7863,-3.8547,-4.878,-7.5556,-2.7804,0.97561,-1.8413,-3.8647,-7.7564,-1.0897,3.7915,3.746
