0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-19.90000,-16.57000,-16.81400,-17.68600,-14.70600,-14.14100, -9.13710,-15.14200,-12.87100,-11.02300,-13.26600,-14.83700,-20.55800,-15.07500,-15.07500.1,-16.89800,-22.30900,-19.16700,-20.62400
-21.891,-17.54,-20.755,-19.758,-17.647,-18.182,-12.183,-19.162,-13.861,-13.993,-15.296,-13.856,-22.529,-17.085,-17.085,-18.878,-26.211,-23.974,-25.55
-20.896,-17.54,-19.77,-20.794,-18.627,-21.212,-13.198,-19.162,-16.832,-16.964,-19.357,-15.817,-21.544,-19.095,-19.095,-20.858,-23.285,-24.936,-26.535
-19.9,-16.57,-17.8,-19.758,-19.608,-20.202,-12.183,-18.157,-19.802,-19.934,-22.403,-13.856,-20.558,-21.106,-21.106,-20.858,-16.455,-23.974,-23.58
-19.9,-18.511,-18.785,-18.722,-20.588,-22.222,-14.213,-19.162,-22.772,-22.904,-24.433,-14.837,-21.544,-23.116,-23.116,-22.838,-12.553,-23.974,-21.609
-18.905,-18.511,-20.755,-21.831,-21.569,-23.232,-16.244,-23.183,-23.762,-23.894,-24.433,-15.817,-22.529,-24.121,-24.121,-23.828,-15.48,-23.013,-21.609
-20.896,-18.511,-22.726,-23.903,-22.549,-24.242,-16.244,-25.193,-24.752,-24.884,-24.433,-17.778,-25.484,-27.136,-25.126,-25.809,-21.333,-25.897,-24.565
-18.905,-16.57,-20.755,-22.867,-21.569,-23.232,-15.228,-18.157,-23.762,-24.884,-25.448,-20.719,-29.425,-27.136,-24.121,-24.818,-24.26,-26.859,-26.535
-17.91,-17.54,-20.755,-22.867,-23.529,-24.242,-16.244,-22.178,-23.762,-24.884,-26.464,-20.719,-29.425,-26.131,-24.121,-24.818,-26.211,-27.821,-27.521
-17.91,-16.57,-21.741,-23.903,-20.588,-22.222,-14.213,-25.193,-23.762,-22.904,-26.464,-16.797,-27.455,-25.126,-23.116,-24.818,-25.236,-27.821,-27.521
-18.905,-15.599,-22.726,-22.867,-19.608,-18.182,-13.198,-24.188,-24.752,-22.904,-25.448,-14.837,-21.544,-23.116,-24.121,-24.818,-21.333,-23.974,-25.55
-19.9,-16.57,-22.726,-23.903,-19.608,-20.202,-15.228,-17.152,-23.762,-24.884,-27.479,-15.817,-15.632,-22.111,-26.131,-24.818,-18.407,-21.09,-23.58
-19.9,-16.57,-19.77,-20.794,-21.569,-22.222,-16.244,-14.137,-20.792,-26.865,-27.479,-15.817,-11.691,-18.09,-23.116,-21.848,-13.528,-16.282,-15.698
-21.891,-20.453,-22.726,-28.048,-28.431,-30.303,-20.305,-20.168,-26.733,-32.805,-32.555,-20.719,-14.647,-22.111,-25.126,-22.838,-16.455,-18.205,-15.698
-25.871,-23.366,-29.622,-34.266,-32.353,-31.313,-19.289,-25.193,-32.673,-35.776,-35.601,-24.641,-22.529,-27.136,-29.146,-26.799,-21.333,-23.013,-19.639
-21.891,-18.511,-27.652,-31.157,-25.49,-25.253,-16.244,-25.193,-27.723,-26.865,-27.479,-19.739,-22.529,-21.106,-22.111,-20.858,-19.382,-19.167,-17.668
-18.905,-14.628,-22.726,-22.867,-19.608,-18.182,-14.213,-24.188,-22.772,-18.944,-18.342,-15.817,-20.558,-17.085,-16.08,-15.908,-16.455,-17.244,-17.668
-17.91,-12.686,-18.785,-20.794,-17.647,-18.182,-13.198,-21.173,-21.782,-17.954,-16.311,-12.876,-21.544,-17.085,-16.08,-15.908,-15.48,-16.282,-19.639
-13.93,-11.715,-16.814,-19.758,-18.627,-20.202,-12.183,-21.173,-22.772,-19.934,-17.327,-11.895,-22.529,-21.106,-19.095,-16.898,-13.528,-17.244,-20.624
-15.92,-13.657,-16.814,-19.758,-19.608,-21.212,-14.213,-18.157,-21.782,-20.924,-18.342,-7.9739,-23.514,-24.121,-23.116,-18.878,-13.528,-22.051,-20.624
-18.905,-14.628,-16.814,-16.649,-17.647,-19.192,-15.228,-12.127,-15.842,-15.974,-18.342,-10.915,-18.588,-20.101,-21.106,-17.888,-13.528,-20.128,-18.654
-16.915,-12.686,-12.874,-13.541,-13.725,-15.152,-12.183,-8.1072,-9.901,-10.033,-14.281,-14.837,-9.7209,-13.065,-15.075,-14.917,-12.553,-15.321,-15.698
