0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.9231,0.0,-0.0641,2.7184,0.91503,-0.96154,-1.9968,0.82935,-2.9068,-6.8293,-0.88889,-2.7804,0.97561,-3.746,-5.7971,-6.7949,-1.0897,2.8436,-1.0159
0.96154,-2.9412,-0.0641,0.7767,-1.0458,-3.8462,-2.963,-2.9984,-6.6983,-8.7805,-2.7937,-3.7283,-2.9268,-7.5556,-8.6957,-10.641,-3.0128,-0.94787,-3.873
0.96154,-1.9608,-0.0641,-1.165,-0.06536,-3.8462,-3.9291,1.7863,-5.7504,-6.8293,-5.6508,-1.8325,-3.9024,-7.5556,-9.6618,-11.603,-3.9744,-2.8436,-3.873
0.96154,-0.98039,-0.0641,-0.19417,1.8954,-1.9231,-1.0306,2.7432,-2.9068,-2.9268,-4.6984,-0.88468,-0.97561,-5.6508,-6.7633,-7.7564,-3.0128,-1.8957,-1.9683
0.96154,1.9608,-0.0641,0.7767,2.8758,0.0,-0.06441,-2.0415,-1.9589,0.0,-1.8413,0.06319,-3.9024,-6.6032,-4.8309,-3.9103,-2.0513,-1.8957,-0.06349
2.8846,2.9412,0.89744,2.7184,2.8758,0.96154,3.8003,-5.8692,-0.06319,0.0,1.0159,1.0111,-4.878,-6.6032,-3.8647,-1.0256,-1.0897,-2.8436,-0.06349
2.8846,5.8824,0.89744,1.7476,1.8954,2.8846,4.7665,-5.8692,-1.0111,-2.9268,1.0159,1.0111,-2.9268,-5.6508,-4.8309,-1.9872,-1.0897,-1.8957,-0.06349
-0.96154,1.9608,-2.9487,-3.1068,-1.0458,0.0,0.90177,-4.9123,-4.8025,-5.8537,-2.7937,-3.7283,-5.8537,-7.5556,-7.7295,-4.8718,-2.0513,-5.6872,-2.9206
0.0,0.98039,-2.9487,-4.0777,-0.06536,1.9231,1.868,-3.9553,-3.8547,-2.9268,-2.7937,-2.7804,-5.8537,-4.6984,-4.8309,-2.9487,-1.0897,-3.7915,-1.9683
0.0,1.9608,-1.0256,-3.1068,-1.0458,0.96154,1.868,-2.0415,-1.0111,0.97561,-0.88889,1.9589,-2.9268,-0.88889,-1.9324,-0.0641,0.83333,-0.94787,-1.0159
-1.9231,1.9608,-1.9872,-3.1068,-0.06536,0.96154,1.868,-0.12759,0.88468,0.97561,1.0159,2.9068,0.0,1.9683,0.0,1.859,0.83333,0.0,-1.0159
-0.96154,2.9412,-1.9872,-2.1359,0.91503,0.96154,0.90177,0.82935,1.8325,-0.97561,1.9683,1.0111,4.878,3.873,0.96618,0.89744,-2.0513,1.8957,-0.06349
2.8846,3.9216,-1.0256,0.7767,3.8562,1.9231,0.90177,2.7432,2.7804,-0.97561,1.9683,0.06319,5.8537,3.873,0.0,-1.0256,-3.9744,0.94787,-1.9683
2.8846,3.9216,-0.0641,2.7184,4.8366,3.8462,2.8341,2.7432,4.6761,1.9512,2.9206,1.0111,2.9268,3.873,0.0,-1.0256,-3.0128,-0.94787,-1.0159
0.96154,1.9608,0.89744,3.6893,4.8366,2.8846,2.8341,3.7002,6.5719,3.9024,2.9206,-2.7804,3.9024,5.7778,1.9324,-1.0256,-2.0513,0.0,0.88889
4.8077,5.8824,2.8205,5.6311,6.7974,4.8077,4.7665,5.614,6.5719,4.878,1.9683,-1.8325,3.9024,5.7778,0.96618,-1.9872,-2.0513,0.94787,-0.06349
7.6923,8.8235,4.7436,8.5437,8.7582,5.7692,6.6989,6.571,4.6761,0.97561,1.9683,2.9068,0.0,2.9206,-1.9324,-4.8718,-2.0513,-1.8957,-1.9683
10.577,10.784,6.6667,8.5437,9.7386,7.6923,4.7665,6.571,3.7283,-0.97561,1.9683,2.9068,0.0,1.0159,-2.8986,-5.8333,-3.0128,-3.7915,-3.873
9.6154,7.8431,6.6667,4.6602,5.817,3.8462,2.8341,2.7432,-0.06319,-2.9268,0.06349,-0.88468,1.9512,-1.8413,-3.8647,-5.8333,-3.0128,-3.7915,-3.873
5.7692,1.9608,3.7821,-0.19417,-0.06536,-1.9231,-1.0306,-0.12759,-3.8547,-6.8293,-4.6984,-2.7804,3.9024,-5.6508,-6.7633,-8.7179,-3.0128,-1.8957,-5.7778
2.8846,0.0,0.89744,-2.1359,-3.9869,-5.7692,-1.9968,-2.9984,-7.6461,-8.7805,-7.5556,-3.7283,-0.97561,-9.4603,-7.7295,-7.7564,-2.0513,-3.7915,-4.8254
1.9231,1.9608,-1.0256,-2.1359,-3.0065,-3.8462,-1.9968,-6.8262,-9.5419,-7.8049,-6.6032,-2.7804,-4.878,-11.365,-6.7633,-4.8718,-1.0897,-4.7393,-2.9206
-0.96154,-3.9216,-1.9872,-2.1359,-2.0261,-4.8077,-5.8615,-5.8692,-8.594,-5.8537,-3.746,-7.5197,-3.9024,-9.4603,-3.8647,-1.9872,0.83333,-2.8436,-1.9683
-1.9231,-4.902,-2.9487,-2.1359,-0.06536,-2.8846,-3.9291,-2.9984,-5.7504,0.0,1.9683,0.06319,-1.9512,-6.6032,-1.9324,2.8205,2.7564,0.0,-0.06349
0.0,0.0,-4.8718,-3.1068,-1.0458,-0.96154,5.7327,-4.9123,-7.6461,0.0,3.873,6.6983,-2.9268,-7.5556,-2.8986,2.8205,2.7564,0.94787,-0.06349
0.96154,4.902,-7.7564,-4.0777,-1.0458,1.9231,13.462,-6.8262,-5.7504,-0.97561,3.873,8.594,0.0,-6.6032,-1.9324,1.859,3.7179,2.8436,1.8413
