0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
11.823,12.557,10.719,20.764,21.675,21.32,10.152,25.059,21.891,22.753,21.039,9.626,17.691,21.0,26.866,24.686,21.699,23.253,23.711
10.837,10.615,8.7582,16.597,18.719,18.274,9.1371,7.9732,16.915,18.773,18.023,6.6992,18.667,20.0,24.876,22.706,20.719,24.219,25.681
12.808,11.586,8.7582,15.556,15.764,15.228,7.1066,9.9832,13.93,15.788,15.008,6.6992,19.642,18.0,21.891,21.716,20.719,24.219,28.637
12.808,12.557,2.8758,14.514,16.749,14.213,5.0761,5.9631,10.945,13.798,11.993,3.7724,8.9106,13.0,17.91,19.736,16.797,22.287,28.637
10.837,11.586,-2.0261,14.514,17.734,14.213,3.0457,-10.117,8.9552,14.793,9.9832,-0.13008,-2.7967,7.0,12.935,15.776,12.876,15.523,21.741
10.837,11.586,0.91503,17.639,19.704,14.213,5.0761,-1.072,12.935,17.778,10.988,-0.13008,4.0325,9.0,10.945,13.795,11.895,12.625,15.829
7.8818,6.7314,4.8366,13.472,15.764,13.198,7.1066,12.998,10.945,14.793,7.9732,0.84553,5.0081,8.0,5.9701,9.835,8.9542,11.659,10.903
0.98522,1.877,0.91503,8.2639,11.823,11.168,6.0914,11.993,7.9602,12.803,6.9682,-0.13008,4.0325,5.0,2.9851,6.8647,8.9542,8.7601,9.9179
3.9409,4.7896,3.8562,10.347,13.793,12.183,10.152,6.9682,13.93,16.783,11.993,8.6504,11.837,11.0,9.9502,13.795,18.758,13.591,15.829
2.9557,4.7896,1.8954,8.2639,11.823,9.1371,7.1066,8.9782,13.93,15.788,11.993,7.6748,12.813,12.0,11.94,13.795,17.778,14.557,13.859
0.0,1.877,-0.06536,5.1389,9.8522,7.1066,3.0457,8.9782,11.94,15.788,11.993,3.7724,12.813,12.0,11.94,11.815,9.9346,13.591,9.9179
0.0,1.877,-1.0458,3.0556,8.867,6.0914,3.0457,-0.067,10.945,14.793,11.993,9.626,15.74,12.0,10.945,12.805,11.895,13.591,9.9179
0.0,2.8479,-2.0261,2.0139,6.8966,5.0761,4.0609,4.9581,8.9552,13.798,10.988,5.7236,12.813,11.0,7.9602,10.825,7.9739,13.591,8.9327
0.98522,3.8188,-0.06536,2.0139,6.8966,7.1066,5.0761,9.9832,7.9602,10.813,9.9832,4.748,16.715,13.0,4.9751,8.8449,5.0327,13.591,6.9622
0.0,2.8479,0.91503,3.0556,5.9113,7.1066,6.0914,16.013,8.9552,9.8176,9.9832,7.6748,15.74,13.0,2.9851,8.8449,7.9739,13.591,6.9622
-1.9704,-1.0356,0.91503,3.0556,4.9261,6.0914,3.0457,16.013,7.9602,7.8275,10.988,4.748,12.813,11.0,1.99,7.8548,6.9935,13.591,6.9622
0.0,-0.06472,3.8562,5.1389,6.8966,6.0914,7.1066,9.9832,6.9652,8.8226,11.993,8.6504,12.813,10.0,0.99502,8.8449,12.876,13.591,7.9475
4.9261,4.7896,6.7974,11.389,12.808,12.183,14.213,5.9631,7.9602,10.813,16.013,14.504,15.74,11.0,5.9701,15.776,22.68,15.523,15.829
4.9261,5.7605,4.8366,10.347,13.793,14.213,16.244,-7.1022,2.9851,7.8275,14.003,15.48,7.935,4.0,6.9652,15.776,21.699,8.7601,15.829
1.9704,4.7896,-1.0458,5.1389,9.8522,12.183,13.198,-3.0821,-0.99502,1.8574,8.9782,13.528,-2.7967,-2.0,4.9751,13.795,15.817,3.9291,14.844
1.9704,4.7896,0.91503,4.0972,7.8818,12.183,12.183,15.008,0.99502,2.8524,9.9832,18.407,1.1057,2.0,8.9552,13.795,15.817,6.8277,16.814
1.9704,4.7896,-0.06536,3.0556,5.9113,10.152,10.152,10.988,1.99,2.8524,7.9732,13.528,6.9593,7.0,9.9502,10.825,12.876,10.692,14.844
4.9261,7.7023,1.8954,3.0556,8.867,13.198,13.198,7.9732,2.9851,4.8425,7.9732,9.626,15.74,14.0,10.945,10.825,11.895,17.456,14.844
2.9557,5.7605,-1.0458,-0.06944,6.8966,11.168,12.183,2.9481,2.9851,4.8425,6.9682,4.748,19.642,17.0,13.93,13.795,13.856,22.287,17.8
-0.98522,1.877,-5.9477,-4.2361,1.9704,5.0761,5.0761,0.93802,1.99,2.8524,3.9531,0.84553,14.764,17.0,14.925,15.776,12.876,23.253,19.77
-2.9557,-0.06472,-7.9085,-5.2778,0.0,1.0152,1.0152,2.9481,0.99502,0.86235,1.943,-0.13008,12.813,16.0,13.93,12.805,9.9346,21.32,16.814
-3.9409,-1.0356,-8.8889,-9.4444,-4.9261,-5.0761,-4.0609,6.9682,-0.99502,-3.1177,-3.0821,-0.13008,16.715,12.0,8.9552,6.8647,3.0719,16.49,10.903
-4.9261,-2.9773,-9.8693,-10.486,-8.867,-11.168,-7.1066,14.003,-1.99,-5.1078,-5.0921,-1.1057,13.789,10.0,5.9701,4.8845,3.0719,13.591,8.9327
-6.8966,-7.8317,-8.8889,-9.4444,-9.8522,-12.183,-9.1371,10.988,-1.99,-4.1128,-6.0972,-4.0325,8.9106,9.0,2.9851,2.9043,0.13072,12.625,7.9475
-5.9113,-7.8317,-4.9673,-6.3194,-6.8966,-10.152,-9.1371,-0.067,-3.9801,-5.1078,-8.1072,-9.8862,10.862,7.0,-0.99502,-0.06601,-0.84967,8.7601,4.0066
-0.98522,-2.0065,-2.0261,-0.06944,0.98522,-2.0305,-4.0609,-18.157,-7.9602,-2.1227,-4.0871,-1.1057,10.862,3.0,-3.9801,0.92409,2.0915,5.8615,3.0213
0.98522,0.90615,-2.0261,-0.06944,0.98522,0.0,-1.0152,-19.162,-12.935,-4.1128,-4.0871,0.84553,5.0081,-3.0,-5.9701,-0.06601,0.13072,1.9968,0.06568
-2.9557,-0.06472,-2.0261,-3.1944,-0.98522,-1.0152,0.0,1.943,-12.935,-6.1028,-3.0821,0.84553,1.1057,-4.0,-6.9652,-0.06601,2.0915,0.06441,0.06568
-4.9261,-2.0065,-0.06536,-2.1528,0.0,-1.0152,1.0152,7.9732,-10.945,-5.1078,0.93802,5.7236,5.0081,-2.0,-3.9801,1.9142,6.9935,0.06441,1.0509
-5.9113,-4.9191,0.91503,0.97222,1.9704,0.0,-1.0152,-7.1022,-9.9502,-3.1177,1.943,9.626,1.1057,-2.0,-2.9851,0.92409,3.0719,-0.90177,-0.91954
-4.9261,-4.9191,0.91503,4.0972,4.9261,2.0305,1.0152,-19.162,-7.9602,-0.13267,4.9581,9.626,-2.7967,-1.0,-0.99502,1.9142,4.0523,-0.90177,0.06568
