0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
19.51200, 11.82300, 22.15800,  4.59550,  7.84310,  5.79710, -2.00650,  5.61400,  1.77780,  0.00000,  5.77780,  3.89150, -0.97561,  2.03170,  1.99680,  2.88460, -5.89740,  0.94787,  4.67610
27.31700,20.69,23.124,10.421,13.725,13.527,1.877,15.183,3.6825,7.767,9.5873,-2.807,0.97561,1.0794,4.8953,6.7308,1.7949,4.7393,6.5719
26.34100,20.69,25.056,10.421,11.765,11.594,-2.0065,8.4848,1.7778,11.65,7.6825,-16.204,-3.9024,-3.6825,3.9291,5.7692,1.7949,3.7915,9.4155
28.29300,23.645,27.955,16.246,17.647,16.425,1.877,11.356,10.349,21.359,16.254,-0.89314,1.9512,1.0794,8.7601,16.346,17.179,5.6872,8.4676
18.53700,9.8522,16.361,17.217,14.706,11.594,-4.9191,-13.525,11.302,19.417,11.492,10.59,2.9268,-0.8254,2.963,13.462,17.179,-4.7393,-3.8547
14.63400,8.867,10.564,18.188,12.745,8.6957,-4.9191,7.5279,11.302,13.592,5.7778,15.375,1.9512,2.0317,1.0306,7.6923,5.641,-2.8436,4.6761
19.51200,8.867,18.293,15.275,10.784,9.6618,-5.89,18.054,7.4921,1.9417,1.0159,2.9346,0.0,1.0794,-0.90177,1.9231,-4.9359,1.8957,8.4676
25.36600,15.764,31.82,12.362,10.784,8.6957,-0.06472,13.27,7.4921,-6.7961,0.06349,5.8054,1.9512,2.0317,-2.8341,-0.96154,0.83333,3.7915,6.5719
22.43900,12.808,25.056,10.421,8.8235,1.9324,0.90615,18.054,9.3968,-5.8252,1.0159,-0.89314,8.7805,3.9365,-4.7665,-2.8846,0.83333,-1.8957,2.7804
16.58500,10.837,8.6312,11.392,9.8039,5.7971,-3.9482,11.356,13.206,3.8835,4.8254,6.7624,10.732,5.8413,-0.90177,0.0,5.641,-0.94787,6.5719
9.75610,4.9261,5.7327,13.333,11.765,9.6618,-0.06472,1.7863,14.159,12.621,8.6349,-16.204,8.7805,7.746,2.963,3.8462,9.4872,1.8957,-7.6461
6.82930,6.8966,11.53,10.421,9.8039,8.6957,2.8479,-11.611,11.302,14.563,8.6349,-24.817,4.878,6.7937,4.8953,4.8077,4.6795,1.8957,-3.8547
3.90240,3.9409,8.6312,5.5663,3.9216,0.96618,-1.0356,3.7002,7.4921,10.68,3.873,5.8054,-0.97561,4.8889,6.8277,5.7692,6.6026,-1.8957,5.624
8.78050,0.0,7.6651,4.5955,5.8824,4.8309,-6.8608,5.614,8.4444,8.7379,5.7778,16.332,-4.878,5.8413,9.7262,10.577,7.5641,2.8436,5.624
5.85370,1.9704,0.90177,1.6828,3.9216,0.96618,-6.8608,2.7432,5.5873,2.9126,5.7778,1.9777,1.9512,6.7937,10.692,10.577,1.7949,7.5829,8.4676
0.00000,2.9557,-0.06441,-2.2006,-1.9608,-5.7971,-5.89,13.27,2.7302,-2.9126,1.0159,12.504,14.634,12.508,13.591,8.6538,2.7564,19.905,17.946
-0.97561,-2.9557,2.8341,-3.1715,-4.902,-5.7971,-6.8608,-4.9123,-0.12698,-3.8835,-3.746,8.6762,18.537,14.413,15.523,5.7692,4.6795,25.592,15.103
1.95120,-1.9704,4.7665,2.6537,-0.98039,-2.8986,-5.89,8.4848,2.7302,1.9417,0.06349,-13.333,19.512,20.127,19.388,6.7308,8.5256,31.28,21.738
