0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-2.9703,1.877,0.91503,-0.06873,0.0,-4.0609,2.0202,-0.06667,5.9406,-0.13333,-13.199,-2.9919,20.719,25.253,16.08,13.864,3.0569,20.354,15.829
-2.9703,5.7605,0.91503,1.9931,-0.98039,-1.0152,8.0808,10.933,12.871,-1.1333,-9.1582,-3.9675,16.797,27.273,19.095,12.869,4.0325,24.219,20.755
1.9802,7.7023,-7.9085,0.9622,6.8627,5.0761,10.101,23.933,24.752,7.8667,7.0034,-3.9675,20.719,33.333,26.131,21.824,13.789,34.847,29.622
-1.9802,4.7896,-8.8889,-3.1615,1.9608,4.0609,5.0505,17.933,17.822,7.8667,12.054,1.8862,13.856,22.222,19.095,17.844,15.74,24.219,24.696
-6.9307,-1.0356,-15.752,-14.502,-9.8039,-9.1371,0.0,-4.0667,-6.9307,-12.133,-5.1178,-2.9919,-15.556,-17.172,-12.06,-9.0216,-5.7236,-11.53,-7.8161
-15.842,-5.89,-21.634,-18.625,-18.627,-13.198,0.0,-11.067,-18.812,-23.133,-15.219,-6.8943,-29.281,-34.343,-30.151,-26.932,-14.504,-32.786,-25.55
-11.881,-2.9773,-22.614,-16.564,-9.8039,-9.1371,5.0505,0.93333,-9.901,-15.133,-8.1481,3.8374,-25.359,-32.323,-29.146,-24.942,-7.6748,-29.887,-21.609
-8.9109,-1.0356,-15.752,-8.3162,-1.9608,-1.0152,4.0404,-5.0667,-2.9703,-4.1333,-3.0976,2.8618,-11.634,-22.222,-25.126,-24.942,-6.6992,-21.192,-19.639
-5.9406,0.90615,-7.9085,-8.3162,0.0,-3.0457,1.0101,-12.067,-3.9604,-4.1333,-8.1481,-11.772,-0.84967,-16.162,-27.136,-28.922,-9.626,-20.225,-21.609
-13.861,-5.89,-14.771,-16.564,-10.784,-8.1218,-4.0404,1.9333,-13.861,-12.133,-13.199,-13.724,13.856,-5.0505,-21.106,-21.957,-4.748,-10.564,-9.7865
